identity/LineItemId,identity/TimeInterval,bill/PayerAccountId,bill/BillingPeriodStartDate,bill/BillingPeriodEndDate,bill/BillingEntity,lineItem/UsageAccountId,lineItem/LineItemType,lineItem/UsageStartDate,lineItem/UsageEndDate,lineItem/ProductCode,lineItem/UsageType,lineItem/Operation,lineItem/AvailabilityZone,lineItem/ResourceId,lineItem/UsageAmount,lineItem/NormalizationFactor,lineItem/NormalizedUsageAmount,lineItem/UnblendedRate,lineItem/UnblendedCost,lineItem/BlendedRate,lineItem/BlendedCost,pricing/unit,pricing/publicOnDemandRate,pricing/publicOnDemandCost,product/ProductName,product/instanceType,product/vcpu,product/memory,product/operatingSystem,product/region,product/servicecode,resourceMetrics/cpuUtilizationPct,resourceMetrics/memoryUtilizationPct,resourceMetrics/diskUtilizationPct,resourceMetrics/idleHours,resourceMetrics/lastActivityAt,resourceTags/user:Team,resourceTags/user:Environment,resourceTags/user:CostCenter,reservation/ReservationARN,reservation/EffectiveCost,reservation/RecurringFeeForUsage,reservation/AmortizedUpfrontCostForUsage,reservation/UnusedQuantity,reservation/UnusedAmortizedUpfrontFeeForBillingPeriod,reservation/UnusedRecurringFee,savingsPlan/SavingsPlanARN,savingsPlan/SavingsPlanEffectiveCost,savingsPlan/SavingsPlanRate,savingsPlan/UsedCommitment,savingsPlan/TotalCommitmentToDate,savingsPlan/RecurringCommitmentForBillingPeriod
d16c361c079c438fa3e2196be035b84e,2026-02-01T00:00:00Z/2026-02-01T01:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-01T00:00:00Z,2026-02-01T01:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.027594,0.027594,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,51.37,51.72,39.66,23,2026-01-30T13:23:59Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.027594,0.027594,0.027594,,
5729bde577294183b3b88288b264e652,2026-02-01T09:00:00Z/2026-02-01T10:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-01T09:00:00Z,2026-02-01T10:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.030923,0.030923,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,39.41,56.56,44.54,6,2026-01-31T14:06:05Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.030923,0.030923,0.030923,,
b522b0e9f0af4401aa33a89cd535387a,2026-02-01T18:00:00Z/2026-02-01T19:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-01T18:00:00Z,2026-02-01T19:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.028932,0.028932,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,33.6,39.65,50.63,15,2026-01-30T23:35:47Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.028932,0.028932,0.028932,,
766c7a90d83544f4886dd6ebfa4af1fd,2026-02-02T03:00:00Z/2026-02-02T04:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-02T03:00:00Z,2026-02-02T04:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.028281,0.028281,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,49.31,60.13,39.13,3,2026-02-01T03:27:30Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.028281,0.028281,0.028281,,
da0c9c06b06546c292dd781bd18ca82f,2026-02-02T12:00:00Z/2026-02-02T13:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-02T12:00:00Z,2026-02-02T13:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.030844,0.030844,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,53.53,39.24,26.31,9,2026-02-01T08:28:10Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.030844,0.030844,0.030844,,
1a59cd1c129b4dd2a80e8998164c922d,2026-02-02T21:00:00Z/2026-02-02T22:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-02T21:00:00Z,2026-02-02T22:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.028007,0.028007,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,49.71,57.24,33.91,15,2026-02-01T10:16:28Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.028007,0.028007,0.028007,,
04b164ab7bc54409bed5914615d23117,2026-02-03T06:00:00Z/2026-02-03T07:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-03T06:00:00Z,2026-02-03T07:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.027719,0.027719,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,52.13,63.35,32.24,21,2026-02-01T05:39:12Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.027719,0.027719,0.027719,,
5274527ede3f443f9cdb5eed0aad216f,2026-02-03T15:00:00Z/2026-02-03T16:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-03T15:00:00Z,2026-02-03T16:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.028321,0.028321,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,50.51,53.04,32.39,4,2026-02-01T23:42:53Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.028321,0.028321,0.028321,,
f72f337b19c2420b9aef126799b88a4a,2026-02-04T00:00:00Z/2026-02-04T01:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-04T00:00:00Z,2026-02-04T01:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.031143,0.031143,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,51.3,53.2,33.44,22,2026-02-03T00:31:08Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.031143,0.031143,0.031143,,
aded756ed1254bbcab59212dc906b361,2026-02-04T09:00:00Z/2026-02-04T10:00:00Z,112233445566,2026-02-01T00:00:00Z,2026-03-01T00:00:00Z,AWS,112233445566,SavingsPlanCoveredUsage,2026-02-04T09:00:00Z,2026-02-04T10:00:00Z,AmazonEC2,USEA-BoxUsage:t3.medium,RunInstances,us-east-1c,i-0966aabf055ab46fb,1.0,2.0,2.0,0.0416,0.0416,0.027695,0.027695,Hrs,0.0416,0.0416,Amazon Elastic Compute Cloud,t3.medium,2,4 GiB,Linux,us-east-1,AmazonEC2,56.84,38.67,25.93,13,2026-02-03T05:51:35Z,platform,prod,CC100,,,,,,,,arn:aws:savingsplans::112233445566:savingsplan/923ab30f-99fe-4112-add8-d6c7cdbfcd84,0.027695,0.027695,0.027695,,
